CH1,CH2,CH3,CH4,CH5
-74.94,-75.79,-76.336,-39.148,-84.686
-75.971,-73.985,-74.355,-35.896,-84.552
-75.336,-74.671,-75.267,-40.117,-85.709
-74.391,-70.697,-74.072,-38.131,-85.007
-71.928,-74.139,-73.661,-37.776,-84.965
-78.368,-76.567,-75.095,-39.98,-84.563
-76.339,-73.312,-72.733,-41.974,-85.841
-79.984,-70.869,-76.002,-38.469,-86.417
-78.327,-76.761,-73.724,-39.035,-84.911
-73.497,-74,-75.15,-39.417,-86.251
-75.514,-73.685,-77.253,-40.446,-83.994
-81.353,-71.972,-74.672,-38.228,-85.272
-80.778,-69.283,-78.8,-40.587,-84.563
-75.293,-76.882,-75.409,-39.789,-83.492
-72.259,-70.382,-79.058,-39.034,-85.473
-73.76,-75.12,-76.912,-41.765,-84.538
-73.997,-75.442,-76.023,-41.658,-85.006
-73.295,-70.706,-71.168,-42.217,-85.697
-79.547,-71.924,-75.014,-40.592,-85.24
-75.723,-74.708,-74.491,-40.676,-83.541
-77.261,-73.277,-73.516,-38.747,-85.714
-75.781,-76.797,-76.969,-37.236,-84.892
-74.773,-78.61,-74.925,-40.181,-85.736
-79.887,-74.046,-73.812,-37.557,-68.493
-78.095,-74.97,-75.914,-40.126,-85.502
-76.08,-71.397,-68.904,-40.112,-85.024
-76.553,-77.532,-71.374,-38.365,-83.84
-76.659,-75.415,-72.352,-40.57,-85.718
-75.594,-75.152,-73.197,-40.678,-83.388
-76.308,-76.078,-71.183,-40.264,-85.02
-76.47,-74.924,-73.285,-39.483,-84.985
-78.03,-77.163,-77.953,-37.894,-85.834
-75.027,-75.826,-74.571,-41.42,-83.129
-73.361,-65.889,-73.37,-38.339,-71.108
-76.951,-71.615,-75.698,-37.337,-83.631
-75.355,-67.526,-73.552,-37.611,-85.712
-77.411,-72.548,-75.584,-37.826,-85.786
-73.31,-70.889,-75.031,-40.327,-84.002
-76.935,-76.535,-73.418,-42.609,-85.967
-78.099,-71.105,-74.57,-44.701,-86.031
-77.161,-76.39,-76.232,-41.61,-84.976
-73.582,-68.501,-75.66,-40.043,-85.127
-79.492,-75.275,-72.432,-42.233,-86.376
-75.385,-76.725,-74.865,-41.119,-85.126
-78.181,-77.242,-74.248,-40.358,-86.411
-73.664,-75.675,-76.861,-41.572,-85.475
-77.582,-75.772,-76.307,-40.908,-84.768
-76.077,-69.105,-73.242,-40.405,-85.732
-73.684,-75.675,-73.098,-41.612,-85.87
-79.511,-77.607,-71.526,-40.105,-85.984
-78.727,-78.351,-74.034,-41.227,-85.513
-77.706,-77.205,-72.796,-41.525,-85.426
-74.263,-75.091,-72.252,-43.111,-85.015
-73.979,-75.342,-74.469,-40.895,-84.371
-80.092,-74.281,-73.625,-42.081,-86.127
-74.838,-69.36,-73.169,-43.09,-86.513
-73.948,-74.156,-73.222,-40.589,-84.384
-80.429,-77.268,-76.659,-41.547,-84.495
-78.751,-77.213,-75.957,-45.728,-85.978
-75.803,-77.478,-74.235,-42.585,-86.451
-78.774,-74.928,-72.031,-36.296,-85.297
-76.52,-75.296,-75.45,-37.589,-84.729
-83.114,-73.913,-76.381,-41.965,-84.231
-76.063,-82.902,-73.883,-40.955,-84.051
-78.123,-73.494,-74.785,-42.065,-85.819
-78.637,-75.081,-74.137,-42.248,-85.494
-78.203,-75.575,-73.263,-40.886,-86.35
-80.676,-78.367,-73.658,-40.812,-85.871
-74.322,-77.208,-76.428,-41.129,-82.76
-79.972,-76.859,-72.425,-41.038,-84.439
-76.863,-77.004,-75.404,-42.023,-84.972
-77.711,-76.237,-74.608,-41.257,-84.748
-74.039,-71.566,-77.208,-41.643,-84.687
-74.504,-70.986,-73.4,-40.905,-85.412
-73.807,-74.737,-75.684,-42.27,-85.41
-77.616,-77.625,-75.385,-42.137,-86.002
-71.83,-73.305,-77.848,-41.535,-70.756
-74.642,-73.753,-77.779,-41.894,-85.423
-75.722,-76.456,-75.646,-41.03,-85.779
-78.202,-76.674,-75.333,-42.934,-82.546
-79.464,-72.89,-74.691,-39.638,-85.227
-78.378,-75.399,-76.851,-42.241,-75.986
-75.854,-75.858,-74.951,-44.182,-85.351
-76.884,-76.202,-74.842,-42.071,-84.87
-78.499,-76.588,-71.353,-42.456,-85.823
-73.04,-71.522,-75.413,-44.697,-85.276
-74.055,-71.842,-73.809,-40.047,-85.632
-75.28,-77.779,-71.77,-45.975,-84.218
-74.425,-78.166,-73.785,-41.792,-85.124
-73.094,-79.151,-73.487,-40.315,-86.239
-74.717,-78.222,-75.756,-43.471,-85.8
-76.01,-76.722,-75.338,-41.664,-84.81
-77.66,-75.986,-79.059,-41.324,-84.548
-74.278,-73.669,-78.351,-42.352,-84.374
-75.531,-75.495,-76.498,-44.536,-86.726
-74.731,-70.267,-75.258,-42.596,-84.209
-74.653,-74.14,-75.647,-41.824,-85.236
-79.431,-73.096,-76.482,-43.926,-85.249
-81.104,-77.238,-73.466,-43.296,-84.024
-82.374,-77.461,-76.138,-41.532,-83.654
-77.096,-70.897,-76.411,-42.537,-83.229
-78.354,-69.766,-77.326,-40.582,-85.305
-77.461,-73.747,-76.176,-42.416,-84.751
-76.978,-74.387,-78.212,-41.471,-85.661
-75.857,-74.58,-78.271,-41.82,-69.591
-76.796,-66.627,-76.374,-41.27,-85.016
-81.169,-76.287,-75.568,-40.653,-85.456
-77.15,-75.372,-76.33,-40.954,-85.583
-78.738,-68.225,-75.344,-41.395,-86.297
-73.185,-66.075,-76.263,-42.096,-84.087
-76.707,-70.666,-79.036,-39.47,-85.404
-77.177,-74.55,-77.663,-40.375,-84.478
-80.96,-67.926,-77.111,-40.493,-84.541
-74.395,-68.801,-75.087,-40.172,-84.368
-78.777,-73.791,-75.788,-42.458,-84.992
-77.638,-69.37,-75.819,-40.09,-85.104
-78.764,-72.578,-74.443,-41.627,-84.914
-81.035,-67.119,-76.113,-43.259,-81.939
-76.249,-69.968,-75.526,-44.493,-85
-76.093,-69.007,-74.412,-41.422,-84.782
-79.041,-68.277,-70.386,-41.239,-85.337
-76.248,-73.464,-75.726,-41.143,-85.582
-76.856,-68.527,-76.396,-41.646,-85.1
-73.69,-72.838,-78.05,-43.053,-85.669
-75.11,-75.119,-74.544,-43.969,-85.086
-74.808,-75.122,-74.899,-45.764,-85.743
-76.444,-75.235,-76.113,-41.746,-84.81
-74.862,-74.512,-75.078,-42.262,-86.039
-75.346,-79.765,-75.225,-42.626,-84.583
-75.104,-74.849,-74.757,-44.364,-85.673
-76.743,-72.26,-76.239,-43.561,-84.751
-73.937,-71.71,-75.08,-42.852,-85.978
-75.265,-70.654,-76.578,-41.153,-85.223
-75.468,-63.309,-74.679,-42.355,-85.138
-77.05,-75.101,-75.198,-41.873,-85.805
-78.023,-75.472,-74.142,-45.013,-85.905
-78.875,-67.602,-77.431,-42.798,-85.544
-76.321,-76.102,-72.94,-42.223,-85.323
-75.942,-72.437,-76.229,-42.979,-85.154
-82.599,-75.569,-77.563,-40.925,-85.645
-78.999,-76.066,-76.147,-42.167,-84.715
-77.578,-76.219,-77.244,-44.815,-85.503
-77.171,-76.642,-75.663,-43.001,-85.522
-80.14,-75.17,-76.476,-40.925,-85.508
-73.607,-76.009,-75.433,-41.493,-86.204
-73.98,-73.445,-74.46,-43.123,-86.219
-73.685,-76.449,-74.679,-40.316,-85.245
-81.184,-75.601,-75.285,-43.113,-84.869
-74.421,-77.833,-76.281,-45.596,-68.44
-75.847,-79.37,-73.598,-43.153,-85.681
-75.64,-75.349,-74.735,-42.236,-85.478
-77.54,-77.479,-73.004,-42.462,-85.465
-74.465,-69.217,-75.625,-44.024,-85.356
-72.496,-75.179,-76.225,-41.522,-85.634
-79.751,-74.445,-77.174,-42.57,-84.758
-72.376,-76.103,-74.193,-40.922,-85.587
-74.314,-74.159,-75.669,-41.602,-86.141
-75.156,-75.43,-75.079,-41.072,-85.008
-73.559,-75.082,-75.618,-44.76,-84.647
-75.059,-76.014,-74.198,-43.233,-86.212
-75.062,-73.542,-74.795,-44.711,-84.543
-75.765,-76.097,-80.941,-40.142,-84.785
-76.639,-77.032,-75.083,-43.918,-85.365
-79.608,-76.813,-78.291,-42.176,-85.307
-76.09,-76.804,-74.273,-47.116,-83.651
-76.05,-74.043,-75.692,-42.612,-85.333
-78.444,-74.024,-77.851,-44.383,-83.946
-78.305,-71.448,-74.535,-44.015,-83.636
-77.352,-68.965,-75.968,-45.701,-85.488
-74.967,-68.567,-74.554,-44.589,-86.227
-78.35,-76.262,-74.534,-43.588,-85.156
-80.446,-73.015,-75.322,-41.86,-84.933
-75.138,-73.06,-74.701,-42.022,-86.111
-75.828,-76.063,-77.445,-42.367,-85.331
-74.647,-69.84,-75.232,-46.396,-86.274
-72.614,-73.425,-77.979,-45.948,-85.066
-80.642,-73.986,-74.494,-43.431,-85.4
-78.626,-75.895,-74.725,-43.512,-83.175
-80.57,-77.663,-78.778,-43.94,-85.554
-78.324,-68.897,-76.276,-43.249,-85.871
-77.394,-74.174,-74.319,-45.501,-84.964
-73.954,-75.628,-76.414,-45.898,-85.764
-77.938,-69.302,-74.944,-42.384,-84.789
-76.343,-75.182,-76.598,-44.681,-85.734
-81.105,-74.949,-76.412,-43.768,-86.56
-78.08,-75.93,-74.376,-44.282,-86.069
-73.263,-74.636,-76.7,-53.116,-85.191
-73.985,-78.145,-78.416,-45.609,-85.276
-75.419,-76.084,-80.459,-43.417,-84.339
-79.32,-72.532,-74.778,-41.089,-84.7
-78.03,-77.713,-76.78,-44.404,-85.807
-77.553,-70.021,-74.217,-46.019,-86.182
-75.639,-78.18,-74.534,-41.169,-85.874
-72.239,-71.88,-76.201,-40.993,-86.53
-78.554,-77.482,-77.305,-39.25,-85.101
-75.937,-77.334,-74.438,-43.322,-83.712
-77.543,-76.657,-74.784,-42.02,-85.931
-78.863,-73.867,-76.969,-46.091,-85.09
-77.521,-75.503,-78.036,-46.832,-85.76
-74.592,-72.783,-76.095,-44.803,-84.586
-74.291,-77.009,-79.245,-51.553,-84.543
-73.986,-76.34,-77.403,-49.231,-86.001
-75.278,-73.745,-78.591,-45.124,-85.586
-76.432,-72.249,-74.34,-43.035,-85.464
-74.913,-76.366,-78.033,-46.953,-84.986
-77.046,-73.153,-76.151,-42.99,-85.046
-79.717,-72.451,-75.659,-44.5,-85.578
-77.074,-76.671,-74.93,-46.137,-85.615
-81.789,-68.961,-76.911,-47.415,-85.958
-72.3,-71.417,-77.611,-47.42,-85.169
-76.958,-73.202,-74.481,-52.662,-79.343
-74.236,-72.007,-79.073,-52.759,-80.248
-75.242,-73.82,-76.023,-42.906,-55.745
-76.943,-75.214,-76.491,-43.285,-84.619
-74.277,-75.526,-78.914,-47.88,-71.707
-74.005,-72.516,-75.533,-46.313,-81.652
-74.865,-74.956,-79.829,-44.514,-84.274
-78.604,-73.352,-77.121,-43.646,-85.235
-74.719,-74.682,-73.658,-46.969,-84.305
-76.586,-75.748,-75.575,-45.123,-84.538
-77.316,-73.297,-81.539,-44.947,-85.055
-75.424,-76.988,-75.575,-45.997,-85.714
-76.753,-76.463,-72.883,-42.652,-85.955
-72.497,-77.986,-79.149,-41.276,-85.572
-72.544,-75.407,-76.542,-42.173,-86.171
-73.612,-75.329,-75.662,-49.5,-86.686
-72.047,-74.506,-77.977,-42.558,-85.248
-74.879,-76.064,-75.533,-48.636,-85.884
-71.322,-76.044,-76.27,-46.172,-85.188
-74.86,-77.025,-75.067,-49.555,-85.333
-75.761,-76.323,-75.65,-46.008,-81.972
-75.134,-74.373,-81.428,-42.877,-84.754
-75.688,-77.111,-74.144,-44.204,-84.228
-79.652,-73.462,-75.743,-47.385,-85.011
-73.789,-70.2,-76.767,-45.867,-53.324
-72.721,-73.591,-74.828,-46.696,-85.504
-75.149,-74.78,-74.949,-44.737,-85.858
-78.003,-77.501,-73.551,-46.008,-44.43
-78.597,-76.65,-77.201,-45.286,-44.841
-79.615,-65.272,-77.444,-44.962,-73.15
-78.23,-73.871,-76.051,-48.388,-85.663
-80.258,-74.341,-77.587,-46.757,-85.634
-81.18,-78.046,-78.275,-45.747,-85.385
-76.707,-73.362,-77.081,-45.444,-85.161
-77.25,-72.962,-74.976,-45.136,-85.354
-74.674,-71.539,-74.777,-46.249,-85.998
-80.045,-71.014,-75.793,-45.798,-85.83
-74.772,-71.998,-76.564,-47.896,-85.238
-74.79,-76.478,-77.643,-42.215,-85.185
-77.108,-77.376,-77.408,-45.989,-84.986
-80.994,-75.472,-74.443,-45.396,-84.407
-74.77,-74.859,-75.133,-50.431,-85.645
-77.051,-75.156,-75.263,-43.907,-76.195
-74.35,-73.369,-73.206,-47.167,-75.963
-76.881,-73.072,-78.114,-48.93,-86.089
-74.765,-74.491,-78.963,-48.739,-85.229
-73.977,-71.864,-77.447,-47.006,-85.487
-75.147,-76.101,-77.817,-45.754,-84.707
-75.037,-67.908,-74.635,-45.104,-86.179
-77.284,-75.709,-78.639,-50.193,-86.459
-78.929,-75.88,-80.944,-48.23,-86.344
-76.502,-76.638,-80.786,-47.441,-85.409
-77.539,-74.376,-77.35,-47.748,-80.453
-79.878,-76.248,-79.155,-49.044,-85.781
-76.22,-69.438,-76.402,-45.464,-85.486
-75.117,-67.349,-74.472,-55.646,-85.038
-74.838,-66.91,-77.342,-54.061,-85.359
-76.3,-70.724,-75.359,-48.766,-86.049
-80.907,-67.281,-75.07,-52.769,-86.291
-79.64,-65.568,-75.362,-46.838,-55.694
-78.083,-72.153,-75.884,-49.342,-85.471
-74.479,-71.474,-75.847,-47.818,-85.449
-79.647,-71.38,-76.839,-46.692,-84.037
-77.299,-71.874,-75.714,-46.906,-84.815
-80.782,-77.269,-76.722,-50.046,-84.414
-74.054,-69.417,-75.162,-50.934,-84.276
-76.843,-74.272,-75.097,-54.913,-84.34
-73.302,-70.78,-76.408,-53.416,-85.583
-76.645,-78.664,-74.824,-52.348,-84.772
-81.113,-72.962,-75.905,-46.572,-85.276
-76.707,-74.084,-74.45,-56.937,-85.373
-76.759,-76.76,-75.735,-58.845,-85.264
-78.481,-77.511,-75.018,-51.125,-84.919
-74.722,-72.398,-72.595,-56.041,-85.102
-75.194,-72.689,-70.493,-52.846,-85.819
-79.545,-74.518,-75.545,-43.762,-85.353
-80.168,-73.751,-80.076,-49.964,-74.75
-80.303,-76.319,-75.058,-48.789,-85.042
-76.435,-73.071,-74.39,-52.473,-83.805
-76.386,-75.834,-74.481,-51.991,-85.598
-74.659,-75.583,-75.648,-50.973,-85.478
-73.783,-71.253,-78.724,-46.765,-86.112
-79.327,-75.683,-74.902,-48.472,-85.797
-78.294,-72.439,-73.276,-45.133,-85.101
-77.452,-75.741,-77.237,-44.413,-84.789
-75.344,-77.163,-75.719,-46.567,-85
-79.123,-69.18,-73.445,-45.516,-85.538
-75.006,-74.801,-75.817,-43.123,-85.79
-76.233,-70.392,-74.362,-43.803,-84.693
-76.233,-74.927,-74.744,-46.642,-86.198
-75.956,-75.269,-74.245,-45.452,-85.427
-75.628,-71.598,-77.647,-44.36,-85.684
-79.175,-75.986,-77,-48.605,-85.31
-78.912,-74.125,-74.599,-46.992,-85.3
-76.681,-74.066,-74.738,-46.932,-85.137
-78.262,-75.615,-75.344,-42.08,-85.22
-77.739,-70.566,-77.548,-45.581,-85.883
-74.57,-75.928,-77.79,-45.871,-84.982
-75.543,-75.922,-77.029,-45.806,-86.107
-78.331,-76.856,-74.789,-43.453,-85.971
-77.592,-73.208,-79.74,-43.886,-83.733
-72.771,-74.266,-74.903,-47.398,-84.957
-73.211,-71.545,-79.171,-50.436,-84.363
-75.199,-70.083,-78.789,-46.939,-85.552
-76.256,-68.897,-76.695,-44.45,-86.197
-75.978,-71.562,-76.306,-45.614,-85.825
-73.324,-68.655,-76.501,-48.394,-85.872
-73.898,-70.893,-76.512,-47.163,-84.6
-77.014,-69.591,-78.783,-45.673,-85.503
-78.108,-70.278,-75.879,-47.052,-84.127
-74.051,-64.933,-77.623,-47.388,-38.846
-74.785,-67.774,-74.219,-44.444,-37.735
-77.862,-67.912,-75.126,-44.021,-85.408
-76.118,-76.932,-75.088,-43.2,-86.033
-79.292,-73.217,-76.987,-48.311,-84.104
-77.191,-74.903,-76.536,-48.176,-85.611
-74.456,-69.912,-75.885,-47.343,-85.018
-76.007,-75.026,-75.963,-50.761,-59.826
-77.214,-70.588,-76.083,-47.755,-70.875
-79.548,-69.391,-77.549,-50.675,-86.257
-74.34,-67.131,-76.092,-51.293,-85.784
-75.506,-67.311,-73.931,-48.897,-84.851
-75.151,-67.145,-75.286,-47.628,-52.655
-79.796,-73.202,-76.74,-55.207,-85.55
-75.975,-72.004,-76.245,-49.499,-84.995
-80.933,-75.868,-80.021,-52.806,-47.375
-78.593,-75.079,-78.079,-53.779,-85.605
-76.439,-71.764,-76.018,-58.257,-85.648
-80.213,-76.087,-74.707,-52.71,-79.073
-75.791,-71.175,-75.57,-49.396,-85.403
-74.924,-74.442,-79.372,-47.386,-85.727
-75.88,-76.377,-78.322,-56.196,-86.556
-76.161,-69.736,-76.168,-48.544,-85.897
-79.818,-72.587,-75.849,-50.655,-85.081
-79.468,-76.338,-74.031,-50.505,-85.966
-76.797,-69.386,-76.271,-47.104,-86.404
-77.187,-68.237,-74.356,-52.962,-84.996
-81.239,-70.058,-73.868,-47.529,-85.344
-76.567,-73.951,-77.735,-49.278,-85.193
-77.4,-73.969,-74.747,-52.17,-86.324
-76.974,-70.42,-75.82,-50.603,-84.041
-77.004,-77.887,-73.948,-49.329,-85.482
-75.834,-76.986,-75.07,-45.839,-84.779
-74.455,-70.066,-74.934,-50.276,-86.26
-80.701,-74.079,-77.683,-51.294,-83.515
-82.485,-73.32,-76.351,-47.775,-84.957
-78.641,-73.535,-75.664,-48.001,-85.124
-76.748,-73.738,-77.17,-47.851,-85.089
-78.951,-73.66,-77.347,-42.804,-85.713
-73.653,-71.749,-76.94,-48.554,-85.656
-80.164,-75.421,-74.235,-48.191,-85.541
-74.9,-78.626,-79.81,-43.094,-85.398
-79.249,-69.909,-79.947,-45.094,-85.053
-78.488,-71.306,-73.72,-45.242,-86.447
-77.09,-72.953,-75.147,-42.863,-84.719
-79.559,-67.83,-80.254,-46.069,-84.783
-77.603,-65.387,-75.025,-48.941,-85.315
-76.796,-69.949,-78.083,-46.303,-84.755
-74.951,-68.108,-78.325,-47.032,-85.981
-82.116,-76.979,-74.824,-44.477,-85.159
-81.639,-75.208,-74.179,-45.549,-84.738
-74.95,-76.913,-74.737,-45.036,-84.825
-81.32,-71.17,-79.753,-43.714,-85.022
-75.063,-68.291,-74.462,-45.137,-85.702
-80.56,-70.381,-73.258,-45.33,-84.962
-79.579,-74.125,-75.435,-43.763,-84.211
-78.107,-69.433,-74.386,-45.774,-85.702
-78.698,-71.037,-77.08,-45.758,-85.023
-79.009,-74.124,-75.281,-45.176,-85.55
-78.849,-80.099,-75.068,-46.248,-86.762
-73.913,-68.386,-75.238,-51.727,-85.616
-77.552,-78.697,-78.703,-48.841,-86.371
-79.263,-71.056,-74.18,-48.354,-84.809
-79.801,-72.631,-74.41,-54.662,-74.035
-77.238,-69.672,-75.108,-47.556,-85.302
-81.219,-75.317,-73.939,-47.32,-82.651
-80.952,-67.192,-74.51,-48.22,-85.231
-82.445,-68.176,-78.989,-44.643,-86.007
-76.363,-65.178,-77.056,-43.646,-85.964
-76.644,-66.632,-74.107,-45.86,-84.498
-74.546,-70.711,-74.769,-46.245,-85.934
-74.746,-74.797,-76.219,-46.133,-84.735
-77.018,-78.228,-72.909,-46.084,-39.374
-77.422,-80.132,-75.093,-45.565,-75.744
-73.702,-70.108,-72.751,-46.069,-82.646
-78.053,-73.538,-74.342,-49.259,-85.476
-80.928,-72.705,-75.818,-50.178,-85.573
-73.214,-69.357,-73.865,-44.325,-85.577
-80.94,-67.401,-74.027,-50.997,-83.95
-72.066,-67.758,-75.258,-49.863,-85.815
-77.145,-71.27,-75.561,-47.227,-83.502
-80.847,-67.189,-75.238,-48.473,-84.085
-81.625,-70.938,-73.289,-48.392,-85.326
-80.225,-71.627,-77.4,-49.994,-84.616
-78.6,-70.819,-74.637,-44.555,-84.807
-78.464,-69.06,-75.45,-48.712,-86.265
-78.299,-75.676,-80.177,-47.584,-73.784
-82.397,-71.637,-74.956,-46.506,-83.982
-79.379,-72.965,-78.143,-48.256,-85.682
-81.336,-66.404,-76.978,-46.155,-86.059
-76.278,-67.647,-81.075,-49.226,-86.169
-73.872,-67.563,-74.418,-48.103,-85.626
-74.577,-68.501,-78.994,-47.737,-85.534
-78.688,-67.108,-72.078,-54.164,-84.546
-76.459,-69.978,-75.011,-49.241,-86.411
-76.882,-68.17,-77.841,-52.026,-85.378
-78.344,-68.003,-75.252,-50.528,-84.539
-74.812,-72.118,-75.478,-46.395,-82.957
-80.92,-68.685,-75.828,-48.343,-85.955
-76.206,-68.136,-76.125,-47.837,-84.851
-78.749,-67.808,-74.441,-54.583,-84.312
-79.274,-69.313,-74.232,-49.12,-84.326
-76.349,-67.68,-75.544,-48.028,-85.164
-78.838,-71.882,-75.782,-49.2,-83.714
-78.672,-69.542,-78.023,-46.783,-85.97
-81.268,-68.24,-75.369,-48.212,-85.776
-80.341,-66.695,-74.959,-49.614,-85.466
-78.338,-69.248,-77.672,-53.394,-83.139
-75.865,-70.855,-75.283,-48.42,-85.562
-81.567,-64.373,-79.445,-47.327,-84.172
-80.306,-76.108,-74.898,-46.515,-83.294
-79.248,-68.273,-78.476,-53.113,-87.005
-78.123,-71.455,-74.837,-45.375,-85.603
-76.63,-69.158,-75.392,-43.825,-85.681
-74.391,-67.184,-74.857,-42.802,-85.469
-76.741,-72.378,-72.981,-44.764,-85.29
-76.3,-69.485,-73.301,-45.493,-84.672
-79.567,-70.668,-75.558,-46.033,-85.962
-78.322,-69.123,-75.461,-43.862,-85.251
-75.527,-71.952,-73.17,-44.559,-84.062
-82.484,-64.877,-75.352,-44.188,-85.436
-78.676,-69.658,-74.125,-42.182,-84.964
-77.404,-66.638,-79.212,-43.971,-84.76
-82.443,-64.142,-78.562,-42.632,-85.439
-75.995,-64.397,-73.685,-43.89,-84.347
-80.557,-69.912,-78.342,-40.575,-86.286
-79.641,-65.253,-73.858,-39.982,-86.225
-76.193,-66.208,-74.645,-41.344,-85.776
-79.07,-63.027,-74.429,0,0
-78.217,-64.83,-75.276,-43.963,-85.522
-78.551,-67.849,-74.634,-44.574,-82.597
-75.367,-69.801,-75.192,-40.162,-85.457
-77.157,-68.85,-75.126,-43.781,-86.604
-77.197,-68.099,-76.796,-41.446,-84.79
-80.038,-69.806,-76.682,-41.374,-84.701
-75.187,-73.649,-75.62,-42.107,-84.252
-72.652,-74.109,-78.826,-42.208,-86.077
-75.73,-72.868,-75.555,-41.136,-83.953
-77.388,-64.247,-74.691,-44.017,-85.654
-78.192,-61.316,-76.412,-40.197,-85.556
-79.022,-64.159,-77.363,-42.14,-85.65
-80.291,-65.096,-74.267,-42.423,-84.38
-75.474,-66.263,-75.859,-43.215,-85.303
-74.254,-65.668,-73.948,-41.833,-85.373
-73.83,-70.21,-74.752,-39.762,-85.882
-74.325,-76.729,-76.126,-44.099,-83.896
-78.882,-77.43,-73.67,-45.721,-85.635
-76.182,-68.232,-76.717,-43.656,-86.185
-77.386,-66.33,-74.532,-40.003,-86.228
-76.925,-67.697,-81.419,-44.639,-85.458
-73.078,-67.98,-74.33,-43.905,-85.476
-81.105,-67.884,-74.804,-43.454,-84.779
-76.436,-66.497,-78.664,-41.382,-86.465
-76.618,-70.353,-75.167,-40.785,-85.08
-73.732,-67.364,-76.925,-43.943,-77.9
-72.669,-64.868,-75.999,-39.969,-85.975
-74.026,-64.053,-74.702,-44.027,-85.943
-78.276,-64.659,-75.292,-43.786,-85.238
-77.449,-65.524,-76.059,-44.485,-86.025
-74.371,-67.509,-74.324,-41.064,-82.684
-74.943,-65.109,-75.701,-45.798,-85.668
-73.042,-69.364,-76.269,-39.519,-85.686
-75.352,-69.261,-79.233,-39.064,-84.519
-77.933,-72.405,-75.472,-45.824,-85.8
-76.34,-69.177,-76.092,-43.391,-86.132
-74.085,-71.508,-76.062,-43.68,-85.172
-79.46,-76.073,-74.694,-43.366,-84.975
-81.043,-71.087,-73.582,-39.339,-85.726
-77.559,-81.967,-76.508,-39.082,-85.523
-80.279,-69.024,-75.243,-40.871,-85.603
-77.238,-71.377,-77.491,-38.601,-82.33
-81.094,-70.245,-75.065,-41.898,-85.336
-81.307,-82.763,-76.643,-39.715,-85.397
-76.784,-80.996,-74.187,-43.532,-85.073
-81.907,-68.479,-74.672,-45.764,-85.136
-79.248,-74.264,-74.17,-43.227,-85.765
-76.351,-76.471,-73.996,-42.77,-83.293
-75.704,-68.601,-78.554,-44.28,-85.513
-75.233,-69.388,-74.084,-42.767,-84.403
-74.398,-78.206,-73.929,-42.162,-86.196
-78.962,-75.076,-73.631,-42.909,-85.935
-76.175,-77.134,-75.759,-40.816,-86.554
-72.094,-76.221,-75.136,-43.698,-84.25
-78.984,-77.464,-77.322,-41.784,-85.473
-75.159,-74.599,-76.085,-45.596,-81.518
-81.072,-71.429,-76.2,-39.181,-85.887
-81.52,-81.91,-71.27,-40.565,-46.532
-75.39,-78.03,-74.793,-45.133,-82.24
-78.216,-78.204,-73.338,-43.44,-46.771
-76.721,-75.942,-80.141,-42.884,-59.444
-77.633,-77.166,-79.583,-40.751,-60.607
-75.718,-75.353,-74.879,-42.872,-85.743
-77.903,-75.23,-73.977,-43.24,-84.746
-76.968,-75.681,-75.96,-42.094,-85.734
-75.733,-72.818,-75.607,-41.211,-85.932
-80.005,-75.968,-75.072,-43.266,-85.437
-77.841,-73.967,-75.942,-42.199,-84.984
-76.847,-71.402,-75.788,-42.598,-86.349
-78.553,-75.703,-76.115,-43.473,-84.853
-74.013,-74.722,-73.826,-42.859,-86.2
-80.914,-70.338,-76.448,-40.482,-85.832
-76.725,-70.311,-75.621,-42.621,-84.488
-75.423,-75.283,-79.484,-41.82,-75.118
-73.177,-71.536,-77.172,-43.609,-84.226
-77.085,-70.066,-73.495,-45.046,-74.39
-77.641,-67.74,-79.741,-50.254,-85.957
-76.629,-69.569,-73.648,-44.223,-83.241
-77.19,-69.8,-76.154,-43.031,-86.082
-74.362,-76.999,-75.398,-44.083,-83.139
-76.596,-68.235,-73.667,-46.417,-84.167
-76.862,-66.967,-73.577,-44.84,-82.055
-77.961,-64.645,-76.119,-44.252,-85.608
-77.066,-66.356,-76.995,-47.48,-84.323
-77.748,-72.055,-75.616,-43.406,-84.564
-77.623,-72.574,-73.199,-44.172,-85.209
-77.539,-70.272,-75.987,-43.398,-79.629
-78.771,-73.808,-75.304,-43.712,-77.266
-80.294,-68.519,-73.577,-40.855,-85.801
-79.273,-64.889,-76.477,-44.597,-85.665
-78.051,-69.552,-74.54,-45.227,-85.24
-78.061,-72.383,-72.978,-48.346,-78.405
-74.348,-71.091,-74.451,-52.795,-85.501
-71.636,-71.521,-74.061,-40.973,-84.59
-75.568,-71.399,-73.539,-39.253,-85.272
-76.909,-72.786,-72.756,-42.664,-85.946
-78.392,-67.138,-75.029,-40.793,-84.745
-78.433,-68.706,-75.136,-41.073,-85.983
-81.341,-68.547,-73.336,-41.485,-84.116
-76.478,-69.138,-73.056,-42.145,-85.841
-76.55,-62.909,-79.111,-41.25,-84.288
-76.116,-67.775,-73.614,-42.029,-84.317
-75.209,-68.456,-74.33,-45.189,-84.568
-78.674,-71.608,-79.42,-40.943,-65.931
-77.008,-72.459,-77.651,-39.85,-85.616
-77.034,-66.237,-74.362,-42.148,-85.639
-77.057,-68.452,-73.66,-40.197,-85.393
-72.937,-74.166,-76.207,-39.474,-85.539
-73.814,-69.562,-74.735,-45.095,-86.332
-80.656,-70.379,-76.777,-37.674,-85.583
